StockCode,Description,Month,Year,TotalSales
47591D,PINK FAIRY CAKE CHILDRENS APRON,5,2011,601.8000000000001
20768,GREEN FERN JOURNAL,7,2011,35.699999999999996
20981,12 PENCILS TALL TUBE WOODLAND,6,2011,25.5
84828,JUNGLE POPSICLES ICE LOLLY MOULDS,7,2011,112.5
21617,4 LILY  BOTANICAL DINNER CANDLES,6,2011,33.75
23343,JUMBO BAG VINTAGE CHRISTMAS,7,2011,149.76000000000002
84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,7,2011,150.00000000000003
85188A,GREEN METAL SWINGING BUNNY,4,2011,23.8
23041,PAPER LANTERN 9 POINT SNOW STAR,6,2011,41.50000000000001
22193,RED DINER WALL CLOCK,5,2011,652.8
22334,DINOSAUR PARTY BAG + STICKER SET,6,2011,90.74999999999999
21896,POTTING SHED TWINE,5,2011,168.0
21411,GINGHAM HEART  DOORSTOP RED,5,2011,76.5
22914,BLUE COAT RACK PARIS FASHION,7,2011,133.65000000000003
23205,CHARLOTTE BAG VINTAGE ALPHABET,5,2011,462.74999999999994
22691,DOORMAT WELCOME SUNRISE,5,2011,162.9
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,6,2011,203.70000000000002
48187,DOORMAT NEW ENGLAND,7,2011,3406.2999999999997
20764,ABSTRACT CIRCLES SKETCHBOOK,5,2011,26.25
23549,WRAP BIRD GARDEN,7,2011,94.5
22297,HEART IVORY TRELLIS SMALL,8,2011,592.5
21242,RED RETROSPOT PLATE,5,2011,305.89
85071C,"\"CHARLIE+LOLA\"\"EXTREMELY BUSY\"\" SIGN\"",5,2011,59.43
22851,SET 20 NAPKINS FAIRY CAKES DESIGN,7,2011,108.8
21754,HOME BUILDING BLOCK WORD,8,2011,916.1500000000001
22852,DOG BOWL VINTAGE CREAM,4,2011,51.0
85049E,SCANDINAVIAN REDS RIBBONS,7,2011,143.75
21441,BLUE BIRDHOUSE DECORATION,4,2011,42.78
23041,PAPER LANTERN 6 POINT SNOW STAR,5,2011,49.800000000000004
22981,PANTRY APPLE CORER,5,2011,243.79999999999998
37479P,CUBIC MUG FLOCK PINK ON BROWN,7,2011,6.24
22059,CERAMIC STRAWBERRY DESIGN MUG,8,2011,68.53999999999999
22812,PACK 3 BOXES CHRISTMAS PANNETONE,8,2011,181.79999999999998
21424,WOODLAND STORAGE BOX LARGE,4,2011,73.75000000000001
21832,CHOCOLATE CALCULATOR,8,2011,80.85
22470,HEART OF WICKER LARGE,11,2011,5007.779999999999
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,9,2011,9842.92
22109,FULL ENGLISH BREAKFAST PLATE,10,2011,507.68
82580,BATHROOM METAL SIGN,9,2011,430.3199999999999
23581,JUMBO BAG PAISLEY PARK,10,2011,2180.8
22333,RETROSPOT PARTY BAG + STICKER SET,10,2011,396.5899999999999
23528,WALL ART SPACEBOY,10,2011,154.74
22416,SET OF 36 DOILIES SPACEBOY DESIGN,10,2011,37.699999999999996
23230,WRAP ALPHABET DESIGN,9,2011,210.0
22846,BREAD BIN DINER STYLE RED,9,2011,1146.7000000000003
23287,RED VINTAGE SPOT BEAKER,9,2011,177.65
90176E,DIAMANTE NECKLACE GREEN,8,2011,15.0
20685,DOORMAT RED RETROSPOT,10,2011,1400.4100000000003
23012,GLASS APOTHECARY BOTTLE PERFUME,10,2011,966.85
21317,GLASS SPHERE CANDLE STAND MEDIUM,11,2011,110.45000000000002
23549,WRAP BIRD GARDEN,10,2011,147.0
20749,ASSORTED COLOUR MINI CASES,11,2011,1917.1099999999994
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",9,2011,42.940000000000005
17084N,FAIRY DREAMS INCENSE,10,2011,34.25
22949,SET OF 36 DOLLY GIRL PAPER DOILIES,10,2011,2.9
22495,SET OF 2 ROUND TINS CAMEMBERT,9,2011,73.75
21385,IVORY HANGING DECORATION  HEART,8,2011,96.05
21068,VINTAGE BILLBOARD LOVE/HATE MUG,9,2011,86.25
21367,MIRRORED WALL ART GENTS,10,2011,23.88
21636,MADRAS NOTEBOOK MEDIUM,11,2011,104.25
90166,PINK & WHITE ROSEBUD RING,9,2011,16.9
22609,PENS ASSORTED SPACEBALL,9,2011,110.75
21613,S/12 VANILLA  BOTANICAL T-LIGHTS,12,2010,61.95000000000001
21446,12 RED ROSE PEG PLACE SETTINGS,9,2011,106.25
20836,FRENCH PAISLEY CUSHION COVER,10,2011,24.9
85040A,S/4 PINK FLOWER CANDLES IN BOWL,10,2011,117.14999999999998
85231G,ORANGE SCENTED SET/9 T-LIGHTS,8,2011,34.0
90083,CRYSTAL CZECH CROSS PHONE CHARM,11,2011,11.409999999999998
22974,CHILDRENS DOLLY GIRL MUG,11,2011,196.30999999999997
22366,DOORMAT AIRMAIL,11,2011,568.5
20932,PINK POT PLANT CANDLE,12,2011,46.25
21803,CHRISTMAS TREE STAR DECORATION,11,2011,139.85999999999999
22135,MINI LADLE LOVE HEART PINK,12,2011,5.88
21689,SILVER VANILLA  FLOWER CANDLE POT,12,2011,22.5
20832,RED FLOCK LOVE HEART PHOTO FRAME,11,2011,44.13
22834,HAND WARMER BABUSHKA DESIGN,12,2011,144.90000000000003
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,11,2011,155.99999999999997
21563,RED HEART SHAPE LOVE BUCKET,12,2011,486.42999999999995
22057,CERAMIC PLATE STRAWBERRY DESIGN,12,2011,68.64
16259,PIECE OF CAMO STATIONERY SET,11,2011,1.6
84748,FOLK FELT HANGING MULTICOL GARLAND,11,2011,7.5
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,12,2010,12.7
21136,PAINTED METAL PEARS ASSORTED,2,2011,518.8299999999999
21695,SMALL SILVER FLOWER CANDLE POT,1,2011,29.500000000000004
22428,ENAMEL FIRE BUCKET CREAM,1,2011,145.95000000000002
22975,SPACEBOY CHILDRENS EGG CUP,3,2011,225.0
23078,ICE CREAM PEN LIP GLOSS,4,2011,1169.76
21506,"FANCY FONT BIRTHDAY CARD,",12,2010,164.88000000000002
15056N,EDWARDIAN PARASOL NATURAL,1,2011,744.5999999999999
22472,TV DINNER TRAY DOLLY GIRL,2,2011,158.4
62018,SOMBRERO,3,2011,533.15
22288,HANGING METAL RABBIT DECORATION,2,2011,98.75
85186C,BUNNY EGG GARLAND,2,2011,26.880000000000003
20724,RED RETROSPOT CHARLOTTE BAG,2,2011,773.6999999999999
21218,RED SPOTTY BISCUIT TIN,12,2010,365.25
21844,RED RETROSPOT MUG,1,2011,303.85
22622,BOX OF VINTAGE ALPHABET BLOCKS,2,2011,248.75
22191,IVORY DINER WALL CLOCK,12,2010,297.5
22377,BOTTLE BAG RETROSPOT,3,2011,90.30000000000001
21577,SAVE THE PLANET COTTON TOTE BAG,3,2011,164.25
16236,KITTY PENCIL ERASERS,4,2011,20.369999999999997
23049,RECYCLED ACAPULCO MAT RED,3,2011,585.75
21395,BLUE POLKADOT BEAKER,3,2011,141.18
22295,HEART FILIGREE DOVE LARGE,2,2011,296.99999999999994
21455,PAINTED YELLOW WOODEN DAISY,2,2011,23.8
47593B,SCOTTIE DOGS BABY BIB,1,2011,17.5
22859,EASTER TIN BUNNY BOUQUET,12,2010,298.5
21446,12 RED ROSE PEG PLACE SETTINGS,1,2011,58.75
79030D,"TUMBLER, BAROQUE",12,2010,29.699999999999996
21894,POTTING SHED SEED ENVELOPES,2,2011,48.75
21125,SET 6 FOOTBALL CELEBRATION CANDLES,1,2011,105.0
22585,PACK OF 6 BIRDY GIFT TAGS,4,2011,566.8299999999999
22302,COFFEE MUG PEARS  DESIGN,12,2010,228.6
22956,36 FOIL HEART CAKE CASES,4,2011,119.70000000000002
22974,CHILDRENS DOLLY GIRL MUG,2,2011,62.69999999999999
84988,SET OF 72 PINK HEART PAPER DOILIES,4,2011,612.0999999999999
21933,PINK VINTAGE PAISLEY PICNIC BAG,12,2010,120.95
37327,ASSTD MULTICOLOUR CIRCLES MUG,3,2011,65.52
22892,SET OF SALT AND PEPPER TOADSTOOLS,4,2011,198.75
22051,BLUE SCANDINAVIAN PAISLEY WRAP,2,2011,21.0
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,12,2010,50.400000000000006
22211,WOOD STAMP SET FLOWERS,2,2011,120.44999999999999
22568,FELTCRAFT CUSHION OWL,4,2011,397.5
21981,PACK OF 12 WOODLAND TISSUES,2,2011,135.64
22433,WATERING CAN GREEN DINOSAUR,5,2011,626.3999999999999
21086,SET/6 RED SPOTTY PAPER CUPS,5,2011,348.4800000000001
22544,MINI JIGSAW SPACEBOY,5,2011,105.84
21756,BATH BUILDING BLOCK WORD,5,2011,523.6
21791,VINTAGE HEADS AND TAILS CARD GAME,6,2011,390.07
22677,FRENCH BLUE METAL DOOR SIGN 2,8,2011,167.5
21931,JUMBO STORAGE BAG SUKI,8,2011,2754.6
22960,JAM MAKING SET WITH JARS,6,2011,1801.75
82001S,VINYL RECORD FRAME SILVER,7,2011,133.86
23306,SET OF 36 DOILIES PANTRY DESIGN,8,2011,545.1999999999999
47599A,PINK PARTY BAGS,6,2011,520.56
23130,MISTLETOE HEART WREATH GREEN,6,2011,8.3
22752,SET 7 BABUSHKA NESTING BOXES,5,2011,1094.8000000000002
21391,FRENCH LAVENDER SCENT HEART,6,2011,328.5
23012,GLASS APOTHECARY BOTTLE PERFUME,7,2011,378.90000000000003
23196,VINTAGE LEAF MAGNETIC NOTEPAD,7,2011,378.1
21411,GINGHAM HEART  DOORSTOP RED,6,2011,76.5
85071C,"\"CHARLIE+LOLA\"\"EXTREMELY BUSY\"\" SIGN\"",7,2011,21.060000000000002
21116,OWL DOORSTOP,8,2011,183.15000000000003
22108,PING! MICROWAVE PLATE,4,2011,3.75
22615,PACK OF 12 CIRCUS PARADE TISSUES,8,2011,41.76
22680,FRENCH BLUE METAL DOOR SIGN 5,5,2011,46.25
20977,36 PENCILS TUBE WOODLAND,6,2011,225.0
22685,FRENCH BLUE METAL DOOR SIGN 0,4,2011,52.5
22215,CAKE STAND WHITE TWO TIER LACE,4,2011,42.5
22758,LARGE PURPLE BABUSHKA NOTEBOOK,4,2011,36.25
20758,ABSTRACT CIRCLES POCKET BOOK,6,2011,11.899999999999999
84279P,CHERRY BLOSSOM  DECORATIVE FLASK,7,2011,71.25
35653,VINTAGE BEAD NOTEBOOK,6,2011,5.9
85175,CACTI T-LIGHT CANDLES,5,2011,251.51999999999998
51014A,"FEATHER PEN,HOT PINK",8,2011,163.8
46000M,POLYESTER FILLER PAD 45X45CM,5,2011,227.85000000000002
22204,MILK PAN BLUE POLKADOT,7,2011,30.0
20839,FRENCH PAISLEY CUSHION COVER,7,2011,30.599999999999998
22461,SAVOY ART DECO CLOCK,5,2011,91.19999999999999
22655,VINTAGE RED KITCHEN CABINET,4,2011,875.0
85141,JARDIN ETCHED GLASS FRUITBOWL,4,2011,169.85000000000002
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,7,2011,14.700000000000001
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,5,2011,8.5
79030D,TUMBLER BAROQUE,4,2011,44.459999999999994
84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011,626.9000000000001
21328,BALLOONS  WRITING SET,9,2011,207.89
23204,CHARLOTTE BAG APPLES DESIGN,10,2011,663.7
21915,RED  HARMONICA IN BOX,10,2011,3774.46
22627,MINT KITCHEN SCALES,10,2011,729.3
23110,PARISIENNE KEY CABINET,9,2011,483.0
23184,BULL DOG BOTTLE OPENER,9,2011,356.70000000000005
22762,CUPBOARD 3 DRAWER MA CAMPAGNE,10,2011,145.1
22616,PACK OF 12 LONDON TISSUES,11,2011,897.8199999999999
23490,T-LIGHT HOLDER HANGING LOVE BIRD,10,2011,566.25
23513,EMBROIDERED RIBBON REEL SUSIE,9,2011,153.92000000000002
22626,BLACK KITCHEN SCALES,8,2011,404.6
22622,BOX OF VINTAGE ALPHABET BLOCKS,9,2011,1552.6999999999998
85015,SET OF 12  VINTAGE POSTCARD SET,10,2011,206.05
21063,PARTY INVITES JAZZ HEARTS,8,2011,40.8
22792,FLUTED ANTIQUE CANDLE HOLDER,11,2011,618.1199999999999
22097,SWALLOW SQUARE TISSUE BOX,9,2011,42.120000000000005
22343,PARTY PIZZA DISH RED RETROSPOT,10,2011,51.839999999999996
22940,FELTCRAFT CHRISTMAS FAIRY,11,2011,1631.9099999999999
21718,RED METAL BEACH SPADE,9,2011,17.5
23341,PINK DINER WALL CLOCK,10,2011,414.8
47593B,SCOTTIE DOGS BABY BIB,8,2011,98.66999999999999
20972,PINK CREAM FELT CRAFT TRINKET BOX,12,2011,243.71
22083,PAPER CHAIN KIT RETROSPOT,12,2011,492.43000000000006
21429,RED GINGHAM ROSE JEWELLERY BOX,12,2011,163.04999999999995
22584,PACK OF 6 PANETTONE GIFT BOXES,11,2011,401.71
22200,FRYING PAN PINK POLKADOT,12,2011,53.75
22496,SET OF 2 ROUND TINS DUTCH CHEESE,12,2011,87.69
22093,MOTORING TISSUE BOX,12,2011,22.230000000000004
90082B,DIAMANTE BOW BROOCH RED COLOUR,11,2011,6.35
23327,HANGING CLEAR MINI BOTTLE,11,2011,167.34000000000003
21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,11,2011,423.9
22378,WALL TIDY RETROSPOT,12,2011,4.13
22130,PARTY CONE CHRISTMAS DECORATION,12,2011,45.900000000000006
22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011,3614.7000000000007
21527,RED RETROSPOT TRADITIONAL TEAPOT,1,2011,699.3000000000001
22621,TRADITIONAL KNITTING NANCY,2,2011,451.15
22394,PAPERWEIGHT KINGS CHOICE,1,2011,30.599999999999998
20724,RED RETROSPOT CHARLOTTE BAG,12,2010,274.5
22363,GLASS JAR MARMALADE,12,2010,2.95
22174,PHOTO CUBE,12,2010,1576.4099999999999
22284,HEN HOUSE DECORATION,1,2011,117.14999999999998
22794,SWEETHEART WIRE MAGAZINE RACK,1,2011,234.45
21158,MOODY GIRL DOOR HANGER,2,2011,39.14999999999999
22193,RED DINER WALL CLOCK,2,2011,613.7
21208,PASTEL COLOUR HONEYCOMB FAN,2,2011,129.0
21218,RED SPOTTY BISCUIT TIN,2,2011,1336.5
22768,FAMILY PHOTO FRAME CORNICE,1,2011,610.3000000000001
15056BL,EDWARDIAN PARASOL BLACK,12,2010,1064.85
22746,POPPY'S PLAYHOUSE LIVINGROOM,1,2011,117.60000000000002
90129F,RED GLASS TASSLE BAG CHARM,12,2010,2.95
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011,80.20000000000002
85204,HANGING WOOD AND FELT FLOWER,3,2011,3.3600000000000003
23181,BULL DOG BOTTLE TOP WALL CLOCK,3,2011,258.0
21577,SAVE THE PLANET COTTON TOTE BAG,1,2011,83.25
22348,TEA BAG PLATE RED RETROSPOT,4,2011,158.95
21316,SMALL CHUNKY GLASS ROMAN  BOWL,3,2011,23.6
17038,PORCELAIN BUDAH INCENSE HOLDER,1,2011,10.8
20867,PINK ROSE FABRIC MIRROR,12,2010,92.5
48138,DOORMAT UNION FLAG,4,2011,1970.2499999999995
22533,MAGIC DRAWING SLATE BAKE A CAKE,3,2011,31.92
22695,WICKER WREATH SMALL,1,2011,23.2
46000M,POLYESTER FILLER PAD 45X45CM,3,2011,75.95000000000002
22192,BLUE DINER WALL CLOCK,4,2011,550.8
21165,BEWARE OF THE CAT METAL SIGN,5,2011,485.34
22740,POLKADOT PEN,7,2011,1017.1199999999999
22383,LUNCH BAG SUKI DESIGN,7,2011,2282.7
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,8,2011,13.5
35646,VINTAGE BEAD PINK EVENING BAG,8,2011,90.0
22628,PICNIC BOXES SET OF 3 RETROSPOT,7,2011,99.00000000000001
23163,REGENCY SUGAR TONGS,4,2011,69.72
22550,HOLIDAY FUN LUDO,5,2011,240.0
22629,SPACEBOY LUNCH BOX,5,2011,1972.7999999999997
20972,PINK CREAM FELT CRAFT TRINKET BOX,5,2011,630.14
47586A,PINK FAIRY CAKE CUSHION COVER,7,2011,2.55
22083,PAPER CHAIN KIT RETROSPOT,8,2011,786.4000000000001
22973,CHILDREN'S CIRCUS PARADE MUG,4,2011,82.5
22534,MAGIC DRAWING SLATE SPACEBOY,5,2011,107.94000000000001
21452,TOADSTOOL MONEY BOX,7,2011,97.35000000000001
22151,PLACE SETTING WHITE HEART,5,2011,874.6800000000001
22564,ALPHABET STENCIL CRAFT,6,2011,61.25
22754,SMALL RED BABUSHKA NOTEBOOK,6,2011,29.75
21039,RED RETROSPOT SHOPPING BAG,5,2011,216.74999999999997
22763,KEY CABINET MA CAMPAGNE,7,2011,129.35
84375,SET OF 20 KIDS COOKIE CUTTERS,7,2011,163.8
21269,ANTIQUE CREAM CUTLERY SHELF,7,2011,17.0
21654,RIDGED GLASS FINGER BOWL,7,2011,74.10000000000001
21623,VINTAGE UNION JACK MEMOBOARD,6,2011,1484.7000000000003
47348A,FUSCHIA VOILE POINTY SHOE DEC,6,2011,18.72
22737,RIBBON REEL CHRISTMAS PRESENT,7,2011,26.4
21981,PACK OF 12 WOODLAND TISSUES,6,2011,10.439999999999998
22897,OVEN MITT APPLES DESIGN,5,2011,150.8
62018,SOMBRERO,5,2011,779.2500000000001
85230A,OPIUM SCENTED VOTIVE CANDLE,8,2011,48.72
85202,HANGING WOOD AND FELT HEART,4,2011,28.980000000000004
11001,ASSTD DESIGN RACING CAR PEN,7,2011,89.57
23080,RED METAL BOX TOP SECRET,9,2011,1062.0
22558,CLOTHES PEGS RETROSPOT PACK 24,11,2011,949.91
22114,HOT WATER BOTTLE TEA AND SYMPATHY,10,2011,2693.25
22116,METAL SIGN HIS DINNER IS SERVED,11,2011,67.25
22553,PLASTERS IN TIN SKULLS,10,2011,943.8000000000001
23298,SPOTTY BUNTING,10,2011,2281.55
22679,FRENCH BLUE METAL DOOR SIGN 4,10,2011,113.75
21705,BAG 500G SWIRLY MARBLES,9,2011,84.14999999999998
22144,CHRISTMAS CRAFT LITTLE FRIENDS,9,2011,1116.25
23157,SET OF 6 NATIVITY MAGNETS,10,2011,1747.9799999999996
23292,SPACEBOY CHILDRENS CUP,10,2011,330.76
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,9,2011,51.0
21115,ROSE CARAVAN DOORSTOP,10,2011,858.7
35961,FOLKART ZINC HEART CHRISTMAS DEC,9,2011,132.6
22992,REVOLVER WOODEN RULER,10,2011,1486.8799999999997
22403,MAGNETS PACK OF 4 VINTAGE LABELS,9,2011,47.19
22832,BROCANTE SHELF WITH HOOKS,11,2011,207.0
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,9,2011,216.26999999999998
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,9,2011,133.65000000000003
23336,EGG FRYING PAN PINK,8,2011,22.880000000000003
22567,20 DOLLY PEGS RETROSPOT,10,2011,279.5
85059,FRENCH ENAMEL WATER BASIN,9,2011,41.25
23021,GLASS BONNE JAM JAR,9,2011,103.75
22081,RIBBON REEL FLORA + FAUNA,11,2011,117.11999999999999
23478,WOODLAND LARGE PINK FELT HEART,10,2011,214.68
21654,RIDGED GLASS FINGER BOWL,8,2011,7.8
23175,REGENCY MILK JUG PINK,11,2011,436.5
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,8,2011,15.0
21417,COCKLE SHELL DISH,11,2011,23.1
22300,COFFEE MUG DOG + BALL DESIGN,12,2011,124.94999999999999
23453,OVAL  MINI PORTRAIT FRAME,11,2011,333.0
22784,LANTERN CREAM GAZEBO,11,2011,569.94
22492,MINI PAINT SET VINTAGE,12,2011,192.09000000000003
21198,WHITE HEART CONFETTI IN TUBE,11,2011,92.7
22597,MUSICAL ZINC HEART DECORATION,12,2011,72.87999999999998
23555,LANDMARK FRAME NOTTING HILL,12,2011,112.5
22027,TEA PARTY BIRTHDAY CARD,12,2011,40.32000000000001
22853,CAT BOWL VINTAGE CREAM,12,2011,52.0
85216,ASSORTED CAKES FRIDGE MAGNETS,11,2011,0.65
21900,"KEY FOB , SHED",12,2011,40.95
90164B,WHITE  ROSEBUD PEARL BRACELET,11,2011,37.05
23140,TRIPLE WIRE HOOK IVORY HEART,10,2011,103.74000000000001
22988,SOLDIERS EGG CUP,12,2011,450.28000000000003
15060B,FAIRY CAKE DESIGN UMBRELLA,12,2010,172.5
84991,60 TEATIME FAIRY CAKE CASES,1,2011,539.3000000000001
22568,FELTCRAFT CUSHION OWL,12,2010,925.44
21922,UNION STRIPE WITH FRINGE  HAMMOCK,2,2011,266.25
15060B,FAIRY CAKE DESIGN UMBRELLA,3,2011,60.0
22716,CARD CIRCUS PARADE,4,2011,105.84
15056N,EDWARDIAN PARASOL NATURAL,3,2011,2484.4000000000005
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,12,2010,261.0
21790,VINTAGE SNAP CARDS,1,2011,307.65999999999997
22755,SMALL PURPLE BABUSHKA NOTEBOOK,2,2011,87.53999999999999
21464,DISCO BALL ROTATOR BATTERY OPERATED,3,2011,131.75
22651,GENTLEMAN SHIRT REPAIR KIT,3,2011,169.99999999999994
21811,CHRISTMAS HANGING HEART WITH BELL,12,2010,246.25
21628,TRIANGULAR POUFFE VINTAGE,4,2011,14.95
22452,MEASURING TAPE BABUSHKA PINK,1,2011,138.65000000000003
21696,SMALL SILVER TRELLIS CANDLEPOT,12,2010,70.80000000000001
21686,MEDINA STAMPED METAL STOOL,3,2011,159.8
84509A,SET OF 4 ENGLISH ROSE PLACEMATS,4,2011,120.0
22721,SET OF 3 CAKE TINS SKETCHBOOK,3,2011,262.35
21259,VICTORIAN SEWING BOX SMALL,3,2011,1431.65
48185,DOORMAT FAIRY CAKE,12,2010,329.85
22931,BAKING MOULD HEART WHITE CHOCOLATE,3,2011,135.15
22681,FRENCH BLUE METAL DOOR SIGN 6,2,2011,103.75
22349,DOG BOWL CHASING BALL DESIGN,12,2010,56.25
22418,10 COLOUR SPACEBOY PEN,4,2011,183.6
22934,BAKING MOULD EASTER EGG WHITE CHOC,12,2010,79.65
47599B,BLUE PARTY BAGS,12,2010,330.7
22247,BUNNY DECORATION MAGIC GARDEN,3,2011,174.25
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,5,2011,595.49
21232,STRAWBERRY CERAMIC TRINKET BOX,6,2011,574.21
21899,GARAGE KEY FOB,7,2011,109.85000000000002
22966,GINGERBREAD MAN COOKIE CUTTER,7,2011,481.39
21115,ROSE CARAVAN DOORSTOP,8,2011,135.0
22692,DOORMAT WELCOME TO OUR HOME,5,2011,862.0500000000001
22960,JAM MAKING SET WITH JARS,7,2011,3346.25
21669,BLUE STRIPE CERAMIC DRAWER KNOB,6,2011,533.75
21931,JUMBO STORAGE BAG SUKI,7,2011,1720.6400000000003
23148,MINITURE ANTIQUE ROSE HOOK IVORY,5,2011,40.8
23188,VINTAGE  2 METER FOLDING RULER,6,2011,329.99999999999994
23230,WRAP ALPHABET DESIGN,5,2011,362.0
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,6,2011,23.8
20979,36 PENCILS TUBE RED RETROSPOT,7,2011,188.75
21066,VINTAGE RED MUG,7,2011,16.25
23141,TRIPLE WIRE HOOK PINK HEART,4,2011,12.450000000000001
22504,CABIN BAG VINTAGE RETROSPOT,7,2011,449.15
22383,LUNCH BAG SUKI DESIGN,8,2011,2561.35
20717,STRAWBERRY SHOPPER BAG,5,2011,316.0
21121,SET/10 RED POLKADOT PARTY CANDLES,4,2011,267.5
22596,CHRISTMAS STAR WISH LIST CHALKBOARD,7,2011,218.75
21877,HOME SWEET HOME MUG,7,2011,196.25
85211,S/4 GROOVY CAT MAGNETS,5,2011,3.3
22925,BLUE GIANT GARDEN THERMOMETER,7,2011,238.0
21380,WOODEN HAPPY BIRTHDAY GARLAND,8,2011,1140.75
48184,DOORMAT ENGLISH ROSE,8,2011,978.4
15039,SANDALWOOD FAN,4,2011,44.2
22360,GLASS JAR ENGLISH CONFECTIONERY,7,2011,143.8
22400,MAGNETS PACK OF 4 HOME SWEET HOME,8,2011,72.14999999999999
22265,EASTER DECORATION NATURAL CHICK,7,2011,7.800000000000001
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,4,2011,364.77
22500,SET OF 2 TINS JARDIN DE PROVENCE,6,2011,89.1
84927E,FLOWERS TILE HOOK,7,2011,10.92
37500,TEA TIME TEAPOT IN GIFT BOX,8,2011,113.85000000000001
21067,VINTAGE RED TEATIME MUG,5,2011,2.5
37449,CERAMIC CAKE STAND + HANGING CAKES,7,2011,147.6
85169A,IVORY LOVE BIRD CANDLE,8,2011,25.0
22178,VICTORIAN GLASS HANGING T-LIGHT,9,2011,2044.4399999999996
23245,SET OF 3 REGENCY CAKE TINS,10,2011,4284.780000000001
23300,GARDENERS KNEELING PAD CUP OF TEA,11,2011,1953.6099999999994
23207,LUNCH BAG ALPHABET DESIGN,11,2011,1134.8
23325,RUSTIC STRAWBERRY JAM POT SMALL,8,2011,118.79999999999998
23357,HOT WATER BOTTLE SEX BOMB,10,2011,424.85
21844,RED RETROSPOT MUG,9,2011,203.55
22233,JIGSAW RABBIT AND BIRDHOUSE,9,2011,24.78
20749,ASSORTED COLOUR MINI CASES,9,2011,1080.6
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,9,2011,466.59999999999997
