StockCode,Description,Month,Year,TotalSales
20712,JUMBO BAG WOODLAND ANIMALS,4,2011,629.8800000000001
22196,SMALL HEART MEASURING SPOONS,1,2011,207.4
85187,S/12 MINI RABBIT EASTER,1,2011,66.0
22212,FOUR HOOK  WHITE LOVEBIRDS,3,2011,285.6
85127,SMALL SQUARE CUT GLASS CANDLESTICK,12,2010,54.45
22933,BAKING MOULD EASTER EGG MILK CHOC,3,2011,867.35
21460,GREEN EASTER EGG HUNT START POST,1,2011,21.45
85200,BUNNY EGG BOX,3,2011,26.25
22729,ALARM CLOCK BAKELIKE ORANGE,12,2010,630.0
72800D,4 BLUE DINNER CANDLES SILVER FLOCK,12,2010,43.349999999999994
90160C,TURQ+RED BOUDICCA LARGE BRACELET,3,2011,13.9
15034,PAPER POCKET TRAVELING FAN,2,2011,10.080000000000002
21358,TOAST ITS - HAPPY BIRTHDAY,1,2011,42.5
22537,MAGIC DRAWING SLATE DINOSAUR,12,2010,27.720000000000002
84985A,SET OF 72 GREEN PAPER DOILIES,1,2011,30.45
51014C,"FEATHER PEN,COAL BLACK",1,2011,30.599999999999998
22659,LUNCH BOX I LOVE LONDON,5,2011,2555.6
21906,PHARMACIE FIRST AID TIN,6,2011,141.75
15039,SANDALWOOD FAN,6,2011,264.25
22230,JIGSAW TREE WITH WATERING CAN,4,2011,15.299999999999999
23208,LUNCH BAG VINTAGE LEAF DESIGN,4,2011,891.5500000000001
21244,BLUE POLKADOT PLATE,5,2011,299.12999999999994
22139,RETROSPOT TEA SET CERAMIC 11 PC,5,2011,1624.8000000000002
21041,RED RETROSPOT OVEN GLOVE DOUBLE,6,2011,97.35000000000001
22203,MILK PAN RED RETROSPOT,7,2011,7.5
20764,ABSTRACT CIRCLES SKETCHBOOK,8,2011,56.25
82581,TOILET METAL SIGN,5,2011,151.09
20719,WOODLAND CHARLOTTE BAG,6,2011,964.45
85066,CREAM SWEETHEART MINI CHEST,7,2011,1055.25
21733,RED HANGING HEART T-LIGHT HOLDER,8,2011,531.95
21163,DO NOT TOUCH MY STUFF DOOR HANGER,8,2011,113.49
22471,TV DINNER TRAY AIR HOSTESS,6,2011,59.400000000000006
22624,IVORY KITCHEN SCALES,5,2011,734.4000000000001
21389,IVORY HANGING DECORATION  BIRD,7,2011,37.4
22630,DOLLY GIRL LUNCH BOX,7,2011,862.1999999999999
16008,SMALL FOLDING SCISSOR(POINTED EDGE),8,2011,54.96
23253,16 PIECE CUTLERY SET PANTRY DESIGN,7,2011,319.0
23233,WRAP POPPIES  DESIGN,8,2011,236.0
84509B,SET OF 4 FAIRY CAKE PLACEMATS,8,2011,37.5
21499,BLUE POLKADOT WRAP,7,2011,273.0
85049C,ROMANTIC PINKS RIBBONS,4,2011,77.5
84659A,WHITE TRAVEL ALARM CLOCK,8,2011,20.31
17003,BROCADE RING PURSE,8,2011,391.7
23044,PAPER LANTERN 9 POINT HOLLY STAR 23,5,2011,49.800000000000004
22361,GLASS JAR DAISY FRESH COTTON WOOL,8,2011,32.45
22178,VICTORIAN GLASS HANGING T-LIGHT,8,2011,2215.1
21754,HOME BUILDING BLOCK WORD,10,2011,910.25
23313,VINTAGE CHRISTMAS BUNTING,11,2011,5012.38
23031,DRAWER KNOB CRACKLE GLAZE PINK,9,2011,534.15
22469,HEART OF WICKER SMALL,10,2011,1708.87
23263,SET OF 3 WOODEN HEART DECORATIONS,10,2011,1108.72
21592,RETROSPOT CIGAR BOX MATCHES,10,2011,170.0
22662,LUNCH BAG DOLLY GIRL DESIGN,9,2011,1022.6
23527,ANIMALS AND NATURE WALL ART,10,2011,856.47
21790,VINTAGE SNAP CARDS,10,2011,1263.4699999999993
21577,SAVE THE PLANET COTTON TOTE BAG,10,2011,117.0
22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011,276.58
21984,PACK OF 12 PINK PAISLEY TISSUES,10,2011,99.69999999999999
22835,HOT WATER BOTTLE I AM SO POORLY,11,2011,4133.66
22690,DOORMAT HOME SWEET HOME BLUE,10,2011,598.24
23150,IVORY SWEETHEART SOAP DISH,10,2011,32.37
20839,FRENCH PAISLEY CUSHION COVER,9,2011,92.65
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,10,2011,384.84000000000003
21808,"CHRISTMAS GARLAND STARS,TREES",9,2011,41.25
21949,SET OF 6 STRAWBERRY CHOPSTICKS,10,2011,82.5
22358,KINGS CHOICE TEA CADDY,11,2011,120.84000000000002
22674,FRENCH TOILET SIGN BLUE METAL,9,2011,26.25
21625,VINTAGE UNION JACK APRON,11,2011,262.05
22378,WALL TIDY RETROSPOT,5,2011,99.2
21269,ANTIQUE CREAM CUTLERY SHELF,6,2011,34.0
22023,EMPIRE BIRTHDAY CARD,7,2011,40.32
22853,CAT BOWL VINTAGE CREAM,9,2011,87.75
21056,DOCTOR'S BAG SOFT TOY,9,2011,16.63
22713,CARD I LOVE LONDON,9,2011,87.33999999999999
84559A,3D SHEET OF DOG STICKERS,9,2011,5.1
20725,LUNCH BAG RED RETROSPOT,11,2011,2750.3899999999994
16216,LETTER SHAPE PENCIL SHARPENER,11,2011,24.72
20735,BLACK MINI TAPE MEASURE,11,2011,5.1
23206,LUNCH BAG APPLE DESIGN,12,2011,211.2
21714,CITRONELLA CANDLE GARDEN POT,11,2011,42.5
22600,CHRISTMAS RETROSPOT STAR WOOD,12,2011,112.84
22710,WRAP I LOVE LONDON,11,2011,115.5
20772,GARDEN PATH JOURNAL,11,2011,243.89999999999998
21929,JUMBO BAG PINK VINTAGE PAISLEY,12,2011,345.02000000000004
22922,FRIDGE MAGNETS US DINER ASSORTED,11,2011,70.3
22815,CARD PSYCHEDELIC APPLES,12,2011,9.24
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,11,2011,12.75
23002,TRAVEL CARD WALLET SKULLS,12,2011,31.5
23394,POSTE FRANCE CUSHION COVER,12,2011,60.0
22426,ENAMEL WASH BOWL CREAM,12,2011,18.75
21849,SILVER DIAMANTE PEN IN GIFT BOX,11,2011,72.64000000000001
79191B,RETRO PLASTIC POLKA TRAY,11,2011,17.0
22535,MAGIC DRAWING SLATE BUNNIES,12,2011,15.120000000000001
16216,LETTER SHAPE PENCIL SHARPENER,5,2011,0.8
84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2010,4005.6900000000005
21917,SET 12 KIDS  WHITE CHALK STICKS,3,2011,117.6
85064,CREAM SWEETHEART LETTER RACK,12,2010,789.7499999999999
20768,GREEN FERN JOURNAL,12,2010,12.75
85212,MINI PAINTED GARDEN DECORATION,1,2011,55.56
22055,MINI CAKE STAND  HANGING STRAWBERY,3,2011,345.65
22178,VICTORIAN GLASS HANGING T-LIGHT,1,2011,1409.82
22894,TABLECLOTH RED APPLES DESIGN,2,2011,341.0
82580,BATHROOM METAL SIGN,2,2011,217.93
21658,GLASS  BEURRE DISH,2,2011,542.6899999999999
22293,HANGING CHICK GREEN DECORATION,2,2011,107.3
22294,HEART FILIGREE DOVE  SMALL,4,2011,700.44
22179,SET 10 LIGHTS NIGHT OWL,1,2011,344.25
22630,DOLLY GIRL LUNCH BOX,3,2011,2775.0000000000005
21723,ALPHABET HEARTS STICKER SHEET,12,2010,34.0
22360,GLASS JAR ENGLISH CONFECTIONERY,2,2011,333.29999999999995
21870,I CAN ONLY PLEASE ONE PERSON MUG,2,2011,146.25
84510C,SET OF 4 POLKADOT COASTERS,3,2011,6.25
84947,ANTIQUE SILVER TEA GLASS ENGRAVED,1,2011,447.78
21067,VINTAGE RED TEATIME MUG,1,2011,51.25
22497,SET OF 2 TINS VINTAGE BATHROOM,4,2011,72.25
21460,GREEN EASTER EGG HUNT START POST,3,2011,15.599999999999998
22216,T-LIGHT HOLDER WHITE LACE,2,2011,34.849999999999994
22819,"BIRTHDAY CARD, RETRO SPOT",2,2011,76.32000000000001
84880,WHITE WIRE EGG HOLDER,12,2010,558.6
21530,DAIRY MAID TOASTRACK,1,2011,41.300000000000004
20983,12 PENCILS TALL TUBE RED RETROSPOT,4,2011,120.69999999999999
22309,TEA COSY RED  STRIPE,2,2011,15.3
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,2,2011,12.75
22611,VINTAGE UNION JACK SHOPPING BAG,3,2011,103.95000000000002
21224,SET/4 SKULL BADGES,1,2011,85.0
84795B,SUNSET CHECK HAMMOCK,3,2011,39.75
22893,MINI CAKE STAND T-LIGHT HOLDER,1,2011,54.660000000000004
22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011,168.3
22548,HEADS AND TAILS SPORTING FUN,3,2011,116.25
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,6,2011,178.75
22961,JAM MAKING SET PRINTED,7,2011,1671.4999999999998
22622,BOX OF VINTAGE ALPHABET BLOCKS,6,2011,644.9999999999999
22907,PACK OF 20 NAPKINS PANTRY DESIGN,5,2011,415.07000000000005
22699,ROSES REGENCY TEACUP AND SAUCER,5,2011,2127.35
23073,GEORGIAN TRINKET BOX,7,2011,50.0
82486,WOOD S/3 CABINET ANT WHITE FINISH,7,2011,1196.05
22750,FELTCRAFT PRINCESS LOLA DOLL,7,2011,406.47
84976,RECTANGULAR SHAPED MIRROR,7,2011,95.46000000000001
22555,PLASTERS IN TIN STRONGMAN,6,2011,870.7499999999999
21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,4,2011,41.300000000000004
22508,DOORSTOP RETROSPOT HEART,6,2011,112.5
23000,TRAVEL CARD WALLET TRANSPORT,5,2011,84.84
82578,KITCHEN METAL SIGN,6,2011,46.20000000000001
71510,SQUARE METAL CANDLEHOLDER BASE,8,2011,1.7
21967,PACK OF 12 SKULL TISSUES,5,2011,39.72999999999999
22333,RETROSPOT PARTY BAG + STICKER SET,8,2011,443.09999999999997
16161P,WRAP ENGLISH ROSE,8,2011,262.5
70006,LOVE HEART POCKET WARMER,8,2011,39.599999999999994
90214V,"\"LETTER \"\"V\"\" BLING KEY RING\"",6,2011,1.25
22832,BROCANTE SHELF WITH HOOKS,5,2011,75.25
21154,RED RETROSPOT OVEN GLOVE,8,2011,165.0
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,8,2011,155.0
15036,ASSORTED COLOURS SILK FAN,8,2011,926.7600000000001
20665,RED RETROSPOT PURSE,5,2011,156.35000000000002
84826,ASSTD DESIGN 3D PAPER STICKERS,6,2011,0.85
21062,PARTY INVITES SPACEMAN,6,2011,31.449999999999996
22419,LIPSTICK PEN RED,6,2011,19.740000000000002
23009,I LOVE LONDON BABY GIFT SET,5,2011,208.34999999999997
22060,LARGE CAKE STAND HANGING HEARTS,5,2011,177.75000000000003
21415,CLAM SHELL SMALL,5,2011,2.1
79321,CHILLI LIGHTS,11,2011,9792.83
21015,DARK BIRD HOUSE TREE DECORATION,9,2011,57.42
23255,CHILDRENS CUTLERY CIRCUS PARADE,10,2011,543.6500000000001
21494,ROTATING LEAVES T-LIGHT HOLDER,11,2011,370.94
23154,SET OF 4 JAM JAR MAGNETS,9,2011,842.5299999999999
85014B,RED RETROSPOT UMBRELLA,10,2011,2149.2700000000004
23389,SPACEBOY MINI BACKPACK,10,2011,1683.75
21745,GAOLERS KEYS DECORATIVE GARDEN,10,2011,348.40000000000003
22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,10,2011,177.3
22839,3 TIER CAKE TIN GREEN AND CREAM,10,2011,224.24999999999997
21668,RED STRIPE CERAMIC DRAWER KNOB,10,2011,477.49000000000007
22274,FELTCRAFT DOLL EMILY,10,2011,493.53000000000003
22421,LIPSTICK PEN FUSCHIA,9,2011,92.59
22988,SOLDIERS EGG CUP,11,2011,1012.84
21207,SKULL AND CROSSBONES  GARLAND,8,2011,122.39999999999999
22594,CHRISTMAS GINGHAM TREE,9,2011,245.86999999999998
85024C,PINK SMALL JEWELLED PHOTOFRAME,10,2011,3.3
22123,PING MICROWAVE APRON,10,2011,102.32
84766,SILVER ROCOCO CANDLE STICK,10,2011,11.9
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,8,2011,26.07
22581,WOOD STOCKING CHRISTMAS SCANDISPOT,10,2011,209.88
21986,PACK OF 12 PINK POLKADOT TISSUES,9,2011,97.03999999999999
20665,RED RETROSPOT PURSE,9,2011,86.65
22718,CARD CAT AND TREE,8,2011,55.44
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,8,2011,62.400000000000006
22500,SET OF 2 TINS JARDIN DE PROVENCE,8,2011,34.650000000000006
22811,SET OF 6 T-LIGHTS CACTI,8,2011,250.7
20978,36 PENCILS TUBE SKULLS,8,2011,117.5
22418,10 COLOUR SPACEBOY PEN,9,2011,468.18999999999994
21293,MIRRORED DOVE WALL DECORATION,10,2011,23.1
23269,SET OF 2 CERAMIC CHRISTMAS TREES,9,2011,98.6
16236,KITTY PENCIL ERASERS,10,2011,27.509999999999998
21194,PINK  HONEYCOMB PAPER FAN,6,2011,74.75
23283,DOORMAT VINTAGE LEAVES DESIGN,7,2011,154.95
21846,PINK DIAMANTE PEN IN GIFT BOX,9,2011,31.43
21232,STRAWBERRY CERAMIC TRINKET POT,11,2011,968.6599999999999
21219,SET/4 BADGES BALLOON GIRL,9,2011,41.25
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,9,2011,43.75
20757,RED DAISY POCKET BOOK,9,2011,2.55
22079,RIBBON REEL HEARTS DESIGN,12,2011,117.09
22377,BOTTLE BAG RETROSPOT,11,2011,37.660000000000004
21386,IVORY HANGING DECORATION  EGG,12,2011,14.44
22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,12,2011,263.52
23040,PAPER LANTERN 9 POINT SNOW STAR,12,2011,103.5
23341,PINK DINER WALL CLOCK,12,2011,219.3
23597,PAPER BUNTING PAISLEY PARK,12,2011,362.05
21982,PACK OF 12 SUKI TISSUES,12,2011,39.69
23533,WALL ART GARDEN HAVEN,11,2011,71.4
22395,PAPERWEIGHT VINTAGE PAISLEY,3,2011,30.599999999999998
21386,IVORY HANGING DECORATION  EGG,3,2011,45.05
21034,REX CASH+CARRY JUMBO SHOPPER,1,2011,126.35
22745,POPPY'S PLAYHOUSE BEDROOM,2,2011,346.20000000000005
21430,SET/3 RED GINGHAM ROSE STORAGE BOX,3,2011,819.3000000000001
85017C,ENVELOPE 50 CURIOUS IMAGES,12,2010,4.25
21143,ANTIQUE GLASS HEART DECORATION,12,2010,479.7
22719,GUMBALL MONOCHROME COAT RACK,3,2011,113.82000000000001
22716,CARD CIRCUS PARADE,1,2011,106.56
22346,PARTY PIZZA DISH GREEN POLKADOT,3,2011,32.3
71270,PHOTO CLIP LINE,1,2011,40.0
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,2,2011,9.9
22353,LUNCH BOX WITH CUTLERY FAIRY CAKES,3,2011,25.5
84821,DANISH ROSE DELUXE COASTER,3,2011,30.599999999999998
84987,SET OF 36 TEATIME PAPER DOILIES,4,2011,452.59999999999997
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1,2011,771.3
21889,WOODEN BOX OF DOMINOES,2,2011,118.75
22301,COFFEE MUG CAT + BIRD DESIGN,1,2011,265.2
85141,JARDIN ETCHED GLASS FRUITBOWL,2,2011,10.75
20961,STRAWBERRY BATH SPONGE,2,2011,65.0
22414,DOORMAT NEIGHBOURHOOD WITCH,12,2010,71.55000000000001
20963,APPLE BATH SPONGE,3,2011,18.75
35004C,SET OF 3 COLOURED  FLYING DUCKS,2,2011,49.050000000000004
23004,TRAVEL CARD WALLET PANTRY,2,2011,43.68
84675,FROG KING WATERING CAN,1,2011,26.55
22068,BLACK PIRATE TREASURE CHEST,12,2010,14.849999999999998
84536B,FAIRY CAKES NOTEBOOK A7 SIZE,6,2011,42.0
84968D,SET OF 16 VINTAGE RED CUTLERY,6,2011,102.0
85017B,ENVELOPE 50 BLOSSOM IMAGES,7,2011,32.76
21112,SWISS ROLL TOWEL PINK  SPOTS,5,2011,5.9
21311,SET/4 BIRD MIRROR MAGNETS,7,2011,50.74999999999999
23144,ZINC T-LIGHT HOLDER STARS SMALL,4,2011,249.11999999999995
22434,BALLOON PUMP WITH 10 BALLOONS,6,2011,226.2
23109,LED TEA LIGHTS,6,2011,350.66999999999996
22840,ROUND CAKE TIN VINTAGE RED,5,2011,262.35
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,6,2011,54.720000000000006
90143,SILVER BRACELET W PASTEL FLOWER,4,2011,45.0
22789,T-LIGHT HOLDER SWEETHEART HANGING,6,2011,118.94999999999999
84508B,STRIPES DESIGN TEDDY,7,2011,10.2
22070,SMALL RED RETROSPOT MUG IN BOX,6,2011,189.54000000000002
79163,BLACK CHAMPAGNE GLASS,7,2011,88.91999999999999
22425,ENAMEL COLANDER CREAM,8,2011,183.15
84660C,PINK STITCHED WALL CLOCK,8,2011,175.38000000000002
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6,2011,533.95
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,8,2011,113.85000000000001
21224,SET/4 SKULL BADGES,4,2011,53.75
22425,ENAMEL COLANDER CREAM,6,2011,113.85000000000001
22619,SET OF 6 SOLDIER SKITTLES,8,2011,846.15
16161P,WRAP ENGLISH ROSE,4,2011,294.0
85199L,LARGE HANGING IVORY & RED WOOD BIRD,4,2011,47.17
84991,60 TEATIME FAIRY CAKE CASES,7,2011,633.65
23003,TRAVEL CARD WALLET VINTAGE ROSE,5,2011,40.739999999999995
85129D,BEADED CRYSTAL HEART PINK SMALL,6,2011,2.5
22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,8,2011,593.97
22358,KINGS CHOICE TEA CADDY,7,2011,56.05000000000001
22675,FRENCH KITCHEN SIGN BLUE METAL,7,2011,302.27
37413,ICON MUG REVOLUTIONARY,6,2011,13.259999999999998
22999,TRAVEL CARD WALLET RETRO PETALS,5,2011,115.07999999999998
22794,SWEETHEART WIRE MAGAZINE RACK,5,2011,214.65000000000003
20802,SMALL GLASS SUNDAE DISH CLEAR,7,2011,47.849999999999994
21682,LARGE MEDINA STAMPED METAL BOWL,6,2011,89.10000000000001
37340,MULTICOLOUR SPRING FLOWER MUG,5,2011,58.5
23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011,153.55
15056BL,EDWARDIAN PARASOL BLACK,6,2011,774.95
22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011,633.1499999999999
22123,PING MICROWAVE APRON,6,2011,35.099999999999994
21025,SPACE FROG,7,2011,1.25
84029G,KNITTED UNION FLAG HOT WATER BOTTLE,6,2011,63.75
22556,PLASTERS IN TIN CIRCUS PARADE,9,2011,997.2
22623,BOX OF VINTAGE JIGSAW BLOCKS,10,2011,910.3500000000001
51014A,"FEATHER PEN,HOT PINK",9,2011,210.93
22822,CREAM WALL PLANTER HEART SHAPED,8,2011,77.35
85099B,JUMBO BAG RED RETROSPOT,9,2011,7987.8499999999985
84880,WHITE WIRE EGG HOLDER,8,2011,135.0
22750,FELTCRAFT PRINCESS LOLA DOLL,9,2011,895.44
23093,SMALL PARISIENNE HEART PHOTO FRAME,9,2011,501.68000000000006
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,11,2011,593.25
21819,GLITTER CHRISTMAS STAR,11,2011,574.75
21306,SET/4 DAISY MIRROR MAGNETS,11,2011,31.029999999999998
23171,REGENCY TEA PLATE GREEN,9,2011,1130.24
21291,SMALL POLKADOT CHOCOLATE GIFT BAG,9,2011,81.6
22147,FELTCRAFT BUTTERFLY HEARTS,9,2011,833.84
22320,BIRDS MOBILE VINTAGE DESIGN,10,2011,249.63000000000002
85034C,3 ROSE MORRIS BOXED CANDLES,10,2011,364.86
23424,GINGHAM RECIPE BOOK BOX,9,2011,738.75
23379,PACK OF 12 RED APPLE TISSUES,10,2011,255.63000000000002
22211,WOOD STAMP SET FLOWERS,9,2011,74.66999999999999
23269,SET OF 2 CERAMIC CHRISTMAS TREES,11,2011,366.85
82578,KITCHEN METAL SIGN,11,2011,35.9
21821,GLITTER STAR GARLAND WITH BELLS,11,2011,427.95
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,9,2011,69.36000000000001
84356,POMPOM CURTAIN,8,2011,133.95000000000002
21239,PINK  POLKADOT CUP,9,2011,62.05
84674,FLYING PIG WATERING CAN,10,2011,29.5
85034C,3 ROSE MORRIS BOXED CANDLES,11,2011,741.9099999999999
